	FGM_0	FGM_1
e380cfd8-3677-4517-9117-08b4f3bd505d	1.277145679822047	1.0797972851765612
cf56d43d-5384-4eb9-b4e0-d6c4bef5eb0a	1.6716434619713627	0.8982728509885398
905a53ea-fdac-4a68-a59c-6e879bf6bef0	1.4749277032138408	0.9372373578279877
38ea8bf7-78be-4ab2-afc2-74d38be9a01b	1.5142528323777698	0.9293943941091877
3c1cb2bb-6249-45d1-94f9-ac25b428219c	1.2921825396929116	0.8864625793378202
6f920efc-b660-43cc-b969-8d445c252004	1.369432867874542	1.294877287137411
2e4d5e4c-9112-42db-af91-ef424862b568	1.2964625122714224	0.743704282909438
e23bcf27-4748-42c9-8088-ddf12055b43a	1.5378996843784751	0.550715027376113
b718ae00-45a5-4c73-8090-c9e4dc733b29	2.0705214785080117	0.776405698044283
0180b8ef-dbca-4edd-bce1-3f793f354f13	1.2084035534409854	1.1487881201423216
4cedcaf0-2806-4f70-98bd-a3a9053e79a4	1.491125110805822	1.246898031394122
add7c773-bee8-4932-ac9d-b68da21a075a	1.7434868567039699	0.6933089935426868
64875e7b-c609-4f64-b2ab-283bdbbf0543	1.3500703480647696	0.7251350989973344
b6a87adc-699d-41a4-b774-6b6062de6077	1.3216480328950855	1.1318696960222927
9a3f6a97-e978-4132-85d0-5b86e4f289b5	1.3224880032013635	1.0212900945040242
4e8b592f-d4ac-488c-94e4-a07387ec9724	1.4293318061898546	0.9519142738740541
047dc5b6-c15e-4dad-b753-de55ca6e171c	2.0504684247445377	1.426572834763355
74e5163f-20ef-4858-8cfd-b28a00b933d1	1.318176280695404	0.975915728991992
d30946e4-eb06-43d5-838f-7b49aff86b06	1.2280562464783735	1.0966806062092127
7a8ce605-eb1c-4281-ac60-6a20a3e31eea	1.3889430585919709	1.062761048497691
9c91197a-5784-4e76-a94a-ed53ad3f02fc	1.6974181136819644	0.7552249357694626
fc636994-9829-4662-a3d2-d38d17abb8df	1.2287670234976225	0.8137218004224447
c467bc76-6812-40eb-84b4-51bd07fda0db	1.271664577119238	1.0513655990143669
4f21ab62-06c5-4b62-b709-2134ef0247d5	1.2628103438836524	0.9661831454675424
b503684b-9de0-48c7-bceb-cfc45dc7d86e	1.256442635997757	1.183953600741757
bb263179-e0fc-4982-99b5-fe36cbbc5d97	1.6583793701918241	1.263666146528412
ba18b2a0-482c-4d51-8c88-3966d1b6b659	1.2702919058614872	0.9540526288022576
a9bc7aa9-93b4-463a-b465-cb67ba106cf3	1.6472365478374047	0.8870283177554439
097c2575-7a0d-4d3e-ad4e-00926dcfe44a	1.2537708564325372	1.0615938863126884
1cd41b2d-6f24-4478-851a-5e20e456173d	2.363322154428173	0.7890147742256166
6f274dde-6b58-4ef3-8407-450bb3258a78	1.2306492396945017	0.7655635230048456
a836a46a-1d54-476b-be66-8fb9e13059f5	1.573786671628687	0.7950347983321177
05e5accb-e761-4534-a81e-bf0354f7810c	1.3095222552319925	1.03728064190298
e5f4c2b3-d0b3-4c15-8dd8-a511cdeb3aee	1.3000612603297825	1.1403324757398494
545e71df-0c44-4d78-ab21-c7a570528c4f	1.3852306145595437	1.1343422587371834
498e5e18-7443-4799-af81-6d829f819da6	1.4207474016671833	0.6313465411769996
ab504dbf-e1f0-46d2-83f9-0f4066055c71	1.4877563714976165	0.6728005020752776
860b5719-8396-47cb-b70a-016f121240fe	1.8019654378649568	0.8438200827823312
0787f4dc-16a6-4f22-9c32-ce6e0bf7b38b	1.7653781759390033	0.5216719298711806
b6d78cef-254d-4d31-9749-e2fa1ad9abec	1.2422977731966527	1.1864152485619812
9b55a95a-4c3c-4864-9872-0557ddde6515	1.7764917826342213	1.144700137833882
65b5577d-5de3-45b2-8e3a-39a0b4ae01f1	1.275476562300607	0.9313211203112018
a0b6f91d-1921-4ec6-825f-c8a1cbc8649e	1.5326772533994173	0.747572146705725
085c6f32-93b3-4047-b165-bc486c3959db	1.4998606060737012	0.7939622614653518
292d4147-6b4e-46d5-b678-03f33b55e1b2	1.5337449032092718	1.1916412018133173
e2740bdf-ff53-485c-8c3d-7b0fc34688c2	1.3678443071822661	1.0277597821816475
7c01fcae-dec1-4d7a-892e-b5d76ad81e17	1.4189052505158994	0.9790654802654778
b45de871-d65f-4f5e-bd80-aecd17b50296	1.3406263546829695	0.7808993298623526
ca1840c9-5470-4e53-8841-37da75196bff	2.077365485274631	0.5301904700186229
42c7c9bf-d71a-42f1-8dca-aca2da1950b3	1.2969347462634975	0.9791202058796633
06ea34ab-c935-429d-a2e8-f264a103138c	1.4348014101354964	0.9741280775660623
f7728bbc-7ef6-45a9-b1b9-f7f57f2ed2ce	3.2406414127765912	0.8913326284018354
b90c65f0-a8e2-4e44-96a6-fcaa6d71ebed	1.323085368764101	0.9105856926727786
20a68a0c-d0c3-4bf1-a1e1-0f0f2f1906b7	1.3914034217476146	1.0802437703967713
06fa3d61-9460-4edf-8711-370536d645bc	1.588435814841989	0.833915426028882
eebbde83-748b-4ca1-99f6-a3243d73d338	1.2698025448054677	1.1691985715830135
905e8f71-2689-4ce1-98e2-4cce62d2b095	1.3032601560204937	1.0960351893301263
bf6cd84a-ef98-4bed-a16b-5a81d2834cac	1.291293523760602	0.9225391090408278
152372fc-eebb-4fb5-b388-acdfec0f5e4d	1.40919702394473	0.6321538680861065
f8e47b7d-575a-432e-bba0-ced2903b9876	1.2318097026324195	0.9199591980580782
a0e8a424-6341-4703-a76b-f414f951639e	1.4441582135125124	0.9391194963453534
7de76992-4942-4011-afdf-7225842a9294	1.3387428871942009	1.1150192437019208
d0d8533b-7284-49cb-96ff-f0145017084d	1.3779281908843024	0.3177551148945625
c0694ad0-b4f2-43c4-aef4-aa60c2f5baea	1.2724584762867983	1.2259754577170143
e1ff1fc1-7938-4d9b-89bf-5b7ca2d8b016	1.284078123455883	0.9412253751191949
8d382ecb-aa96-4b5d-820c-25ca61a545c4	1.2833633012373484	1.1335423676912944
cc4ae8fa-575a-4151-bdfd-2a21f4b9c23d	1.3427004309401422	1.1041897818602697
88e89f3e-3539-4d5d-b2e4-d22c8bd364d8	1.5205467878972743	0.6227319155979987
3e65a4ef-4253-4224-b9f0-af7ce585ffed	1.3531314952546742	0.9087017233022182
5aa5487c-3782-4a9f-9b55-72f9d7d94684	1.701123312415916	0.505835299800014
2209d173-1628-4001-9278-7f495f4065aa	1.2894959348349877	1.0754822240669655
7523828a-8a62-4d05-bb1d-8015e7622736	1.3043553539082107	1.0751176123521682
6a06c38c-e1a8-4fcd-a42c-0cec39d75e93	1.3735803127437705	0.7401903873528265
7a542299-ad43-4ea6-91a8-2597139e3250	1.2118040288496397	1.0643487219979988
532690cb-760c-480d-902c-2aaf768d28c5	1.4593847350934683	0.744931019426355
ed0715a2-f284-4224-9db5-fa6bdb70a4ef	1.9134773046191107	0.7460834594620447
0aacd6c6-c2cb-4304-8d2d-ff63e15629c2	1.3298529240327044	0.8987664852130536
52ecadbc-442a-45c4-8f50-46ddbf019f25	1.918450931234475	0.5613160642949289
51526f32-bbcd-438b-af02-1ee4572d3504	1.3637772627543125	0.8828218800872568
46d529e1-d5d8-4c11-8383-c0fbf61e07f7	1.5581713041260317	1.2364748656649158
74c60b29-cbf2-4398-aae0-372561a98682	1.295736549045459	0.9496693786926971
93c4cd53-899b-421f-9bf4-360f8010aab4	2.535404262143598	0.6138634866202523
a236c850-5a1a-43af-aaf6-fe0c8246a5c0	1.3152346205217929	1.176296301337738
31a6d364-7e0c-4b23-8fa3-2d58d46dc8c5	1.4565475093690483	0.9920524760335192
c8e705f2-4c12-4f61-8b9e-985516589a2c	1.3885620725696097	0.7254983822213832
51175a4e-4f07-4670-9e14-4faf0c1d0ba5	1.2971582158966073	0.9321039185992103
ff3910aa-45a9-42b9-a988-f35a7bb401fa	1.3210858835687227	1.0908057077963236
0be0d83b-9baa-4898-967c-81c466e8fb78	1.3622726231934066	1.2281940624274799
8587b809-2355-461b-9d55-4c7952c128a2	1.9194541384248482	0.9680219479024107
88281ea7-a99b-4164-a8f7-ec4395bdc816	1.3393460054181938	1.3189697703938648
4b71a25a-f25b-4804-8b46-4e90bbbd839b	2.0451229201058183	0.8142906185405682
b9c44531-dfff-4774-b906-47986e819f33	2.510488849793474	1.0021714629494727
56bf7d6b-f075-4548-9d5d-452358d1018d	1.1965925037538252	0.7180964362973072
3a7de853-78e4-437b-893b-cc2b7879ede8	1.2800759546566385	1.0842002312732355
